comment,labeling
연예인들은 악플 감내해야한다는 저런발상은 어디서 나오는거지.. 막말로 얼굴 한번 안 보고 목소리도 모르는 수많은 사람들에게 댓글 돌팔매질을 연예인이라고 맞아야하는건가?,1
쟤보니 위안부가 된다고?,1
누구나 악플 단사람들은 달만 햇으니까 달앗다고 하죠 악플 욕하면서 또 악플달고 그 악플에 또 악플달고 누굴 비난하고 말고 할것도 없습니다,1
선입견이 정말 무섭다난 기사 보자마자 유퉁이 몰래 재혼한 걸로 생각했네ㅋ,1
나둥. 또 재혼한줄알고..노망난줄 ^^;,1
박병호 양의지 수영해서 와라,1
일본형님들이 아우들 기죽지말라고 어제 점수대준거맞네요. 고마웠습니다 그리고 참교육 감사합니다.,1
최정도 같이,1
김태균 이대호 이승엽 빈자리가 정말 크네,1
이번엔 청문회 안하나요?우승했음에도 감독 고유 권한으로 선발한 오지환이 문제되서 청문회 했는데....우승도 못하고 박풍기 4번 믿음의 야구하다가 우승 실패....청문회 해야죠! 손혜원이 말대로라면 우승 쉽게 할 수 있는거잖아요^^,1
박병호 한결같이 죽쓰는 남자 돌경문 한결같은 믿음의 야구 투수기용,1
후쿠시마 경유해서 와라,1
닉네임이나 바꿔라,1
ㅋㅋㅋㅋ 수영해서 오래 ㅋㅋㅋㅋ,1
이래도 kbo티켓팔아줄래 돌팅들아,1
전 주인니뮤ㅠ 근대화 시켜주시는김에 야구도 근대화 시켜주시지ㅠ,1
ㅋㅋ 박병호보다 기꾸찌 기꾸찌 기꾸찌 응원가가 더 기억에 남음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
와,1
이정후도,1
국거박이 괜히 박병호 깐 이유가 있었어,1
쓰리런 맞은것도 아쉽긴 한데 그때 한점차였고 경기 초여서 따라갈 수 있을지 알았는데 타자들이 죄다 물빠따네. 3 4 6번이 죄다 무안타다 어휴,1
ㄹㅇ 대한민국 제일 잘친다는 두놈이 다 말아먹네 ㅋㅋㅋ,1
그놈의 믿음의야구?ㅋㅋㄱㅋ웃고갑니다,1
양의지 마지막 스윙은 진짜 아닌 것 같아요...,1
타격은 사이클이있어서 못할수도있음 근데 감독이면 과감하게 뺄수있는거도 필요한데 끝까지고집,1
부끄럽다 ㅋㅋㅋㅋ 1할도 못치는 그들만의 타격왕 ㅋㅋㅋㅋㅋ,1
양의지는 심지어 0할,1
콩경문이 또 콩경문 했다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
수치스럽다 정말,1
KBO는 레져입니다,1
"타격 얘기할꺼 없다. 우리나라 5안타고, 일본 7안타였다.. 차이 없었다. 투수력 차이가 있지",1
김재환 빅병호 양의지 정말 해도너무한다....,1
국거박이 옳았구나,1
황재균을 왜 안썼냐? 가장 타격감이 좋더만,1
김재환 박병호 양의지 셋이 합쳐 12타수 무안타 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
그래도 우리나라가 남은던 축구밖에없는듯.이미 야구는 일본이랑 격차 벌어진지 오래고. 현재 아챔 월드컵 아시안컵 전부 일본에게 밀렸지만 마지막 유일의카드는 축구밖에없음 비록 레바논에게 비겼고 사실 축구도 일본에게 질거같지만 최종예선에서 축구로 일본이겨주길.....,1
축구도 일본이 우리나라 뛰어넘은지 오래됬는데ㅋㅋ,1
축구는 우리가이김,1
그래도 재균이는 안된다. 어제 보여준게 다임 ㅋㅋ,1
월드컵 16강 ㅋㅋㅋㅋㅋㅋㅋㅋ 8강 먼저 가보고 헛소리해라 ㅋㅋ,1
축구는이기지ㅋㅋ축구보자 쫌,1
축구는이기고 야구가진다,1
해결사가없다 진짜 이승엽 이대호 가없다,1
인간적으로 이대호는 빼라,1
"이승엽,이대호는 죽쓰다가도 한일전이나 중요한경기에는 캐리해줬는데 이승엽,이대호한테 박병호 비비지마라",1
이대호 싫어해도 당장 지난 프리미어때 역전적시타 생각안나나ㅋㅋㅋㅋ이대호 이후 해결사 없는거 팩트임,1
"팩트) 이대호가 국대이승엽보다 성적좋다 이대호가 이승엽보다 타율,ops,타점,안타 더 높다",1
이대호 빼라는 애는 어그로이거나 올해부터 야구본 뉴비인가 둘중에 하나임,1
오늘 양의지가 말아먹은 경기아니냐?투수리드를 그딴식으로 하다니...투스트잡고 볼질하게 만들고 그리고 전체적으로 선수들 의욕부재 하기싫어하는 얼굴들 넘 실망이다,1
ㅋ,1
양현종 구위는 보고 치는게 불가능하다. 타자 노림수에 다 걸려든거지. 이건 빼박 포수리드 때문에 졌다,1
못건드는건 국내타자고 쟤들은 일본타자들이잖아?,1
중심타선 + 양의지 너무한거아니냐 왜케 의욕없어 보이고 대충하는것같냐,1
"약속의 8회, 기적의 9회' 같은 것에서 벗어나야한다 한국야구는. 언제까지 믿음의 야구할래?",1
우물안 개구락지들 레저 스포츠 실력 뽀록 나오는거지 ㅋㅋㅋ,1
김현수 1루돌리고 강백호 이정후 박건우 황재균 박세혁을 써야지안맞는애들 주구장창 믿고 중심타선에두는 감독 답답하다,1
김재환은 지타라는 놈이 타격 실화냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 지타를 뭔 1할따리를 쓰냐,1
박병호.양의지의부진한면도있었지만 김경문의 옹고집.똥고집 아집에의한참사다 모든사람들이박병호는 아니라고하는데도 끝까지밀어붙인김경문이는 대표감독직에서자진사퇴해라,1
일본선수분들.. 한 수 배웠습니다. 우리나라도 앞으로 열심히 분발해서 일본야구에 부끄럽지 않을 실력을 기르도록 노력하겠습니다. 다시 한 번 진심으로 축하드려요,1
난 경기보다 해설이 더 짜증났음. 쑨페이 오푼이 국뽕해설 더이상 그만보자. 허구라는 적어도 못하면 말이 없을지언정 쉴드는 안침.,1
캐스터 정우영도 진짜 ㅋㅋㅋㅋㅋㅋ,1
맞아요,1
황재균 어제 홈런 쳐서 오늘 기회 줄것 같았는데 김경문은 여전히 박병호ㅋㅋ 박병호가 김경문 놀때 술 많이 샀나보네 ㅋㅋ,1
저런데도 미국을 갈 생각을 했다 ㅋㅋ,1
이대호가 훨씬 잘했겠다 ㅋㅋㅋ,1
방구석여포들이 말이심하노,1
다음부터는 국가대표 나오지 말아 주세요. 정말 미치는 줄 알았습니다.ㅠ.ㅠ. 전에 메이저리그 갔을 때도 엄청 응원하다가 못해서 미치는 줄..그리고 감독도 센스 있는 분으로 좀 바꾸자고요.ㅠ.ㅠ,1
솔직히 김현수는 잘했는데 왜 여기 나오냐,1
Kt김재윤을 뽑지,1
한마디로 NPB가 KBO보다 강함. 4번타자 박 병 호 ㅋㅋ 다신 보지 말자.,1
일본이 한수위인거 맞지 국뽕도 적당히빨아라,1
우리는 끌어모아서 저런 국대만든거고 일본은 비슷하게 더 만들 수있지 ㅋㅋ,1
강백호만 있었어도 괜찮었을 거 같은데.. 강백호를 안 쓰네;,1
정말 답답하다 믿음의 야구 ㅋㅋ 국내리그도 아니구 28명 국대면 실력이 거기서 거기 컨디션 좋은 선수로 라인업꾸리는거 정상이지 아이구,1
린의지는 타격으로만 보냐 ?? 투수 리드해주는것을 더 봐야지 쯧쯧,1
KBO 망해라 ^^,1
이정도면 미련이지ㅋㅋ,1
이걸 뚝심이라 해야하나 고집또는 요행이라 해야하나~~~~,1
황재균 수비로는 메이저에서도 칭찬받았는데 허경민?ㅋㅋㅋ,1
허경민이나 황재균 수비는 비슷한데 타격에서 황재균이 앞서는데 지타도 안내보내는건 좀,1
전날 홈런 친 타자를 안쓰는 돌경문,1
프리미어 12 1회 대회때 주전 3루수가 황재균이었다.,1
동구야 좀만 기다려 동백이 오늘 마지막회 보고 너로 갈아탈게,1
다들 연기 잘하는 것 같아요,1
역시 윤시윤이었다 싸패다 재미있네,1
어제 드라마 엔딩장면속 동식이 눈빛 후덜덜했는데 오늘은 어떤모습일지 궁금해서 본방사수,1
이 드라마 동백꽃끝나고 청률 확 오를듯 개꿀잼 ㅜㅜ,1
동백이 끝나고 만나러갈게 싸패야~,1
"지 자식들은 미국 국적에, 타국에 이민보내고 정착 국민들은 반미, 반일에 죽창드라고 선동하냐~~~",1
현직 지도자 자식이 이민 간거는 세계 역사에 처음 일꺼다 !,1
밥은 먹고 다니냐?...,1
아이고 이나라가 아직도 너같은 무리들때문에 조용할 날이 없구나,1
지도자로 인정은 하나요?,1
"윗 분들.. 이해가 안되는 게.. 정당한 비판 아닌가요? 내로남불이잖아요. 반일 반미로 경제는 어려운데 본인들이야 세금으로 잘 지내고 자식들은 외국 국적 만들어 놓고 애국심, 국뽕으로 선동만 하려한다는 합리적 의심이 가능하지 않나요??",1
다들 외국 국적 하나쯤은 다 있고 해외에 재산 다 있으신가요? 나라의 앞날이 걱정되지도 않는지.. 왜구?? 정말 어이없는 모략질이죠.. 정말 왜구라면 이 나라가 어찌되든 관심도 없겠죠.. 정작 한국에 적대적인 일본인들은 지금 우리나라 돌아가는 거 보면 좋아할 듯 합니다. 현 정부 응원할 듯,1
그럼 무릎꿇고 사죄라도 해야 되냐?,1
ㅋㅋㅋㅋㅋㅋㅋ아니 근데 북한 핵은 죽일듯이 얘기하면서 왜 또 탈원전은 욕하는거냐 핵미사일이나 원전에 미사일쏘는거나 거의 같다고 봐야되는건데ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ전형적인 비난만을 위한 논리아니냐ㅋㅋㅋㅋㅋㅋㅋ,1
자기자식 다 미국인이니 안심되고 좋겠네.,1
일본을 위한 지소미아 그걸 지지하는 토착왜구와 친일파들 일본으로 건너가시길 바랍니다.,1
할 말없음 토착왜구 ㅋ그 지능지수니 아직도 현정부 지지하지,1
지소미아 파기가 왜 적화통일이 되는건지 연결점을 좀 가르쳐 주세요ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
댓글알바 겨우 600원 받는데 그걸로 뭘 어떻게 하겠다고,1
이민가면 한국인 아니지 그럼 한국인이냐? 저런것도 모르는놈들이 정치 관심가지는거 자체가 죄악이다 진짜,1
죽창에 기분 상하셨다면 님은 토찯왜구,1
위안부 합의금 9억으로 시작된 웃고픈 일로 나라의 명운이 걸린 지소미아 파기라=문재인아 너는 역사의 죄인이다.,1
그앞에 인간들이 그렇게 만들어 놓은건데 무능 좌파가 이정도라도 하는걸 다행으로 아시오,1
너네는 유능해서 나라 그따구로 운영했냐? 최순실이 대통령이야?,1
토착왜구들,1
넌 존심도 없냐?,1
"네이버랑 야후랑 경영합병하시는거 아시죠?? ""유니클로만"" 불매하지마시고 이제 네이버도 불매하세요^^",1
맺은지 1년된 지소미아때문에 나라의 명운이 달렸다라.... 그럼 1년 전에는 나라의 명운이 바람앞에 촛불이어서 지소미아 맺은거냐? ㅋㅋㅋㅋㅋㅋㅋㅋ,1
과거에 발목잡아서 자기 정권연장만 하면 그만인 정부....,1
"한심한 정부--- 이게 일본 보다 미국하고의 더 큰 문제인데 미국이 그렇게 연장 하래도 안듣고 나중에 세컨더리 보이콧에 관세 폭탄에, 외국 자본 유출에 원화 폭등에 어떻게 감당하실지???????????? 한심 하기만.",1
대께문 출현. ㅋㅋㅋ 머리가 있으면 좀 더 멀리 봐. 이게 또 얼마나 국민들을 궁지로 몰아 넣을지. 세계적 왕따에 세월호처럼 침몰이 예상 안되나?ㅉㅉ,1
"제발 무식한 아재들아 공부 좀 하자......... 일본, 미국에 들러붙어야 살아남는다는 무식한 발상은.... 그들의 기득권 유지를 위한 정책이지 니들 국민을 위한 것이 아냐.... 얼마나 지나야 타인의 의도를 파악할 줄 아는 인간이 될까.... 인간 답게 살기 위해 제발 좀 배우자.......... 배워라",1
"나 아재는 맞는데 현실좀 직시 합시다. 사실 미국을 제외하면 우리나라 국방이 북한 미사일 하나 제대로 못막아요. 중국과 러시아는 어쩔겁니까? 밉보여서 좋을게 뭐가 있는지... 자존 심은 지키겠지만,,,, 어제 오늘 코스피 추락좀 보세요. 이건 아마 퍼펙트스톰의 시작일 수도 있습니다.",1
놔도버려요 종북좌파들 선동에 속은 죄값을 치러야할 듯ㅡ,1
어제 오늘 우리주식에서 외국자본 빠져나간 것만봐도 심각하다는걸 알수있다. 청와대 관계자들도 팔았겠지. 주식시장과 기업을 적폐로 지정하고 지들이 돈해먹을때 장난질치는 도구로 생각하는 인간들이 모인곳이 문재앙정부,1
사람 하나 잘 못 뽑아 이 고통을 겪는 다수의 국민들그나마 직장이라도 부여잡고 있는 사람들에게 출퇴근의 불편함까지 야기시키는 귀족노조 이 좌파 노동 귀족들 다 짤라 버리고 다른 대체 인력 가동해서 자리를 바꿔 앉게 하라,1
다자르고대졸미취업자들좀뽑아라,1
민주노총-참여연대-박원순-문재인 다 한패거리.사회암적인존재들,1
알면서도 쉬쉬했던 것 이런 관례를 누군가는 따끔하게 말해야 했는데 서로 눈치만 보다가 박경이 총대 멘 것. 멋있다 다들 돌려까기만 할 때 직격으로 날려버린 박경 응원한다.,1
50대 차트에서 송가인 제끼고 1위한건 어떻게 설명하실 건가요?,1
저 중에 단 한명이라도 사재기를 하지 않았다면 경솔한 것이 맞다.,1
팬들이 그렇게 스밍해주는데 정작 콘서트는 매진도 못한거 어떻게 설명하실건가요? 임창정은 차트아웃 됐는데 콘서트 매진했다던데..,1
다 아니라고 하지!! 막상 까보면 ㅁㄹ이랑 다른 거대한 무언가가 얽혀있겠지! 결국 판도라의 상자를 여는거고 절대 열게 놔둘리 없지!! 다들 한통속 그 몸통이 궁금할뿐이고,1
사재기를 하지 않는다 라고만 말하면 대중들이 바보라서 그냥 믿을까.. 구체적인 심증이 사실인지 아닌지 말을 해줘야 알지.. 실제 차트 데이터같은 물증으로 까주면 고맙고,1
실명거론한건 좀 위험한것 같은데 아닌사람 있으면 어떡하려고.. 소신발언 취지는좋다만,1
윤후는 학교가면 너네아빠 진짜 사재기 했어 안했어 이런 말 겁나 듣겠네,1
팩트 증거를 내밀지도 않고 . 심증으로만 글 싸질러놓고 뒷처리 소속사가 해주고 입 꾹 닫고 있는게 멋있다고?.?,1
아니지 ㅋㅋ 증거가없음 누구누구라고 거론하면안되는거야.. 경솔한거맞음,1
칼 뽑았으면 무라도 베야는데 이건 뭐 칼뽑아놓고 전쟁분란만 일으킨 격이네,1
실명거론은 하면안됐지. 만에 하나라는게 있고 아직 밝혀진것도 없는데 만약 사재기안한걸로 결론나면 그 뒷감당은 어떻게하려고? 그냥 아 죄송합니다하고 끝낼 수 있는 문제가 아닌데? 도대체 어디를 어떻게봐야 저 행동을 멋있다고 말할수있는건지...ㅋ,1
야 바이브 나오자마자 1위찍고 바로내려왔다ㅋㅋㅋ 그건 임창정도 마찬가지고 박효신 김범수 망한 음원도 처음에1위는 찍고 내려온다 6월에 에일리 컴백했을때도 그렇고 ㅋㅋㅋㅋ 바이브 정도 가수가 컴백하면 보통 들어보는 사람 많지않냐? 그러다 노래좋으면 유지하는거고 안좋으면 이번거처럼 서서히 떨어지는거고. 나오자마자1위했다? 그건 바이브한테는 사재기 근거가 안되지,1
바이브 가을타나봐 대박치고 나온앨범 망했다고? 망했지 근데 그거도 1위찍고 떨어진건데??,1
1등 하는게 신곡나왔으니 한번 들어보자 해서 잠깐 찍는거 아닌가?,1
아이돌 팬들이 스밍해주는 것도 딱히 다를거 없어보이는데 근데 ㅋㅋㅋ,1
그 인지도 없는 아이들 차트 상위권인건 왜 언급안함? 설마 그 애들은팬들이 들어줘서? ㅋ,1
바이브 끙끙대는 노래 별로라 관심 없었는데 뭐만 내면 1위긴 했음... 가을타나봐부터 시작해서 몇개를 1위랑 상위권인지 그것도 연달아ㅋㅋ 여름부터 겁나 질려,1
일반인이 봐도 이상한 차트인데 이 업계 종사자가 뭘 듣고 본게 있으니 실명까지 까면서 얘기하지 않았을까 싶다,1
박경 - 자격지심 멜론차트 역주행ㅊㅋㅊㅋ,1
"누가 폴킴 먼키 등등 발라드 의심한 사람??? 근데 의심받는 사람들이랑 이사람들이랑 차이가 뭔지 진심으로 모르나? 
",1
아이돌 팬들 스밍돌리기도 사재기와 진배없지 아이돌은 음악을 즐겨달라고 발매했는데 팬은 노동요로 쓰고있으니 ㅋ,1
사재기든 뭐든 아무것도 행해지지 않으면 누가 올라왔을지 궁금함!! 제발 어둠의 것들 조종하지 말고 사라지고 정당하고 깨끗한 음악 차트가 되길 바란다,1
듣지도 않는 노래 무한 스밍돌리고. 앨범 1인당 2장 이상 사는것도 문제있는거 아님??? 아이돌 팬 카페가면 무한스밍 인증이랑. 앨범 몇장 삿다 이런거 인증밖에없던데 이건 왜 쉬쉬하지,1
뭐만 하면 아이돌들먹이냐ㅋㅋㅋ그리고 최근 몇년 아이돌이 차트상위권 장악한적도 없구만,1
그 바이브도 수상해 연속 진입이잖아 끙끙대는거 싫어서 안들었는데 몇곡이 1위야ㅋㅋㅋ 예술 쪽이 연차 높다고 당연 1위라는 꼰대 마인드였나?,1
나가수 이후 술이야 이후 히트곡도 없으니 안쓰럽긴 하네,1
일반인은 박경 지지하고 그게 사실일 가능성도 있지만 이렇게 큰 사안을 증거도 없이 트위터로 쓰면 그냥 가십거리밖에 안됨. 이대로면 박경 명예훼손 고소 엔딩임.,1
스밍이 음원순위에 영향을 끼치니깐 발생한 현상인데 시작은 아이돌 팬덤이 자기가수 순위 높이려고 스밍돌린게 맞지... 거기서부터 공정한 경쟁이 안이루어지고 아이돌차트라고 불릴정도로 다양성을 파괴했고 다른 장르가수는 뭐 가만히있어야하나??? 물론 사재기를 옹호하는건 아니지만 공정한경쟁을 먼저 깨트린거는 아이돌팬덤인게 사실,1
ㅇㅈ 징징거리는 발라드좀 그만듣고 싶음 싸구려 한국감성... 오글거림,1
아이돌팬들은 그래도 소비자임 소비자가 자기 돈 써서 구매한거랑 공급자가 기계나 사재기써서 조작하는게 같음?,1
아이돌 팬들이 줄세우기 한 것도 싫어해서 top100 안 들은지 꽤 됐지만 나는 차트 지금이 더 역겨움. 저 위에 다른 장르 가수는 가만히 있어야 하나라는 댓글에서 본인은 옹호가 아니라는데 그게 어찌됐든 변명하는거고 옹호지 뭐임 그게. 쟤도 나쁜짓해서 나도 나쁜짓했는데 그게 뭐가 나쁘냐라는거랑 뭐가 다름? 내 눈엔 옹호로 보임. 그리고 어쨌든 아이돌 팬들은 가수위해 스밍했다 인정이라도하지 지금 비정상적으로 차트에있는 몇몇 가수들은 아니라고 빽빽 우기는데 꼬라지가 역겹지 그지없음,1
아니 사재기의심받는 가수들 대부분이 새벽시간대에 확올라간다니깐? 일반인들이 그 새벽에 스밍을 돌리고 노래를 듣고하냐? 누가봐도 정황상 빼박인데 일반인이 어떻고 이러고있네,1
추이브..바하다...,1
바하핰 바흐흨..,1
흐아아아아아~ 우으으으~ 오오유유유유유유~~ 워으워어엌흐흐흐흐흐흐흐흐흐흐흐흐흐흐~~~~~ 으아아아아아하앍ㄱ로ㅕㅑㅗㅑ,1
사재기 자체를 비판하는 것도 아니고 증거도 없이 실명을 거론하는건 그사람들이 피땀흘려 만든 음악이랑 그사람을 좋아하는 팬들까지 엿먹이는거 아니냐?? 박경아~ 니 팬들이 하도 우쭈쭈 하니까 니가 엄청 대단한줄 아나본데 30대이상은 바이브는 알아도 너같은 듣보는 알지도 못한다. 너라는 사람자체도 문제적남자 보고 알게됬지 니가 무슨 노래 하는지도 모른다고~ 그리고 아이유같은 가수들은 건들지도 못하면서 꼴에 독립투사가 된거마냥 우쭐대지 말아~ 너한테 진짜 실망이다,1
젤 추한거는 박경임 ㅋㅋㅋㅋ증거 없이 심증으로만 글 싸질렀다가. 정작 소속사가 뒷처리해주고 본인은 라디오까지 하면서 입 꾹 닫고 잇쥬??? 거론했던 가수들 전부 아니라고 공식 입장 내놓았는데 박경은 버러우 탔네??? 그렇게 자신있으면 자기도 입장 또 내야지. 아이돌 팬들이 오구오구 맞다 해주니까 뒤에 숨은게 추하지,1
또 사고칠가봐 소속사가 입닫으라했겠지,1
사실관계를 떠나 이번엔 박경이 경솔했고 대중들은 뭐냐ㅋㅋ 진짜 무슨 개돼지도 아니고 연예인말 한마디에 이리 움직였다가 저리움직였다가 이러니까 정치인들이 맨날 OOO이라 해대지 어휴,1
아이유 머리채는 갑자기 왜 잡음?아이유는 그래프만 봐도 대중픽인거 확실한데..?,1
이러니 무고하게 성범죄자로 몰리는 사람들이 많아지는거다. 아무리 아이돌빠돌이라고 해도 잘못된 것은 잘못되었다고 이야기할줄 아는게 진정한 팬이지. 증거도 없이 무고하게 사재기범으로 모는게 무고하게 성범죄자로 모는 한녀들이랑 뭐가 다른가?,1
그렇게 따지면 방탄도 조사해야되는거 아님?,1
사재기 증거는 있나 왜 생사람잡지,1
네 그러니까 경찰은 똑바로 철저하게 조사 좀 해주셨으면 좋겠어요.왜 들어보지도 못한 가수들이 .. 노래가 전혀 괜찮지 않은데 차트에 진입한 노래들이 차트에 올라와있는지 꼭 제대로 수사좀 부탁드릴께요꼭이요 제발 꼭 ^^,1
노래가괜찮지않다는건 개인적인 취향인거고,1
바이브가 들어보지도못한가수 는 아니지,1
노래가 괜찮지 않은데 왜 차트에 올라와있냐면 니같은 빠순이련들이 듣지도않고 스밍만 돌려놓으니까 박경노래같은게 올라가지 영혼보내기하나,1
바이브를 못들어봤단건. 나이 어린학생 인가봄.경제력 주류 세대인 20대 후반부터 40대까지에겐 유명한 그룹이란다.,1
바이브보다 훨씬 잘나갔고 유명했던 임창정도 저번에 신곡냈을때 차트인 잠깐 했다가 나갔다 ㅋㅋㅋㅋ 틀딱들 얘기 들어보면 바이브가 김나박이급 보컬인줄 알겠네 ㅋㅋㅋㅋㅋ,1
황인욱 송하예 장덕철 못 들어봤다길래 나이가 많나 했더니 바이브도 들어보지도 못했다네ㅋㅋㅋ사재기랑 상관없이 신기하네,1
경찰이 조사를 할거같진 않지만(사재기가 법에 걸리는게 아니라)만약 한다고치면 재네들의 사재기만 걸릴까?!새벽시간대 이용해서 같은 ip로 다수의 계정을 이용해 스밍하던 아이돌팬들의 사재기도 걸릴건데?!내돈 주고 내가하는데 뭐가 문제냐?!할 빠순이 있을건데 사재기라는게 그런거야 꼭 회사에서 돈으로 하는것만 사재기가 아니라 개인이 같은앨범을 지가수위해 2장이상 사는것도 사재기다.,1
별걸다 조사하냐 사람이 죽은것도 아니고,1
경찰 검찰이 심증으로 이거좀 조사해주세요 그런다고 움직이는데가 이니란다 이사건은 피해자 가수들이 박경을 고소한 상태고 그 사건의 피의자인 박경 본인이 저 가수들 사재기한 증거 못들이 대면 본인이 법적 처벌 받는거임 경찰 검찰은 접수된 사건에 대해 수사하는거고 심증으론 고소 고발이 안된단다,1
내 입장에서 보자면 바이브는 아는데 쟤는 듣도보도 못했네.,1
시작한 박경이 무고죄 당할일 없을거니까 증거가지고 경찰 검찰 가서 고소하면 멜론 압수수색 할수있어요 댓글 여기 달지말고 박경 인스타나 라디오 게시판가서 박경님 고소해주세요 증거있잖아요 당신을 믿어요이렇게 올려요,1
바이브가 들어보지도 못한 가수? ㅋㅋ 아는 가수가 있긴하고?,1
경찰은 근본적인 해결책이 아님. 룰을 만들면 룰안에서는 맘대로해도 되는것임. 룰이 문제인거지. 차트 만드는 빙법이 잘못된거임 이건. 만약에 이번에 수사해서 몇몇가수들이 사재기해ㅛ다고 치자. 그럼 내년에는 어떻게할껀데. 매번 경찰들이 수사할까? 차트만드는 분석과정만 고치면 해결될 일임. 물론 잘 해야겠지.빅데이터도 좀 쓰고.,1
그냥 그거네 지들 노래 취향아니고 지들이 안들은 노래인데 순위권 올라가있다 이거라 사재기라 우기는거 아냐 ㅋㅋㅋㅋㅋ 바이브 가요프로 1위 많이 한 가수인데 ㅋㅋㅋㅋㅋ,1
"바이브, 윤민수 고정팬 많다. 특히 30대 중후반 남성들 ... 운전하며 출퇴근 하며 많이 듣는다. 바이브 노래 사재기 해서 박경 노래가 차트에서 밀린다....? 그건 좀 아니지 싶다.",1
사재기 하질않나.. 순위 조작하질 않나.. 국내 가요시장 실망의 연속이다.,1
50대 차트에서 송가인 제끼고 1위한건 어떻게 설명하실 건가요?,1
송가인이 뭐라고... 웃고 간다.,1
송가인은 60 70대 아닌가,1
송가인ㅋㅋㅋㅋㅋ 자기노래로 챠트100에 든적이 한번이라도있냐? 바이브나온지가 20년이 다되가는데 그때 30대가 지금50대다. 의혹무새들 무.뇌.인증글이네ㅋㅋ,1
송가인은 50대 60대의 최고 인기아이돌이다 트롯트계의 여왕이자 트롯계의 전설이다,1
50대가 무슨 바이브를 알어 ㅋㅋㅋㅋㅋㅋ 작작해라 우리 부모님 50대이신데 최신 발라드면 폴킴 노래 아시는 게 다지 무슨 바이브를 안다고 쥐럴하네 느그 부모님들한테 바이브 노래 아냐고 물어봐라 ㅋㅋ 40대면 몰라도,1
제 주변 50대 바이브 아는 사람 많은데요? 그남자그여자 나올때 지금 50대 초반이 30대 였는데?,1
바이브 1집이 2002년이고 그때 30살 먹은 사람이 지금 57인데 뭔 50대가 바이브를 몰라요 ? 적어도 그남자그여자는 메가히트곡이라 바이브는 왠만하면 다 알고 육아프로그램 나와서 인지도도 높아졌는데?,1
근데 더하기가 이상하네요 30+17 = 47 아닌가요? 57은 머임?,1
추이브 실드치느라 제정신 아니라 그런답니다ㅋㅋ,1
저 50대인데 저희 또래 친구들 바이브 많이 압니다. 무시하지 마세요.,1
"50대 멜론차트에서 바이브가1위 벤이2위 ㅋㅋㅋ 개가 다 웃을일이다.... 니네들 못믿겠으면 50대 지나가는 아저씨, 아줌마들 100명 세워놓코 물어봐봐 바이브, 벤이 누구냐고??? 10명 알면 많이 아는거다. 알겠니???ㅋㅋㅋ 멜론차트고 뭐고 음원차트자체가 전무 거짓말이야 알겠니??? 스트리밍이 정상적인 방법이냐??? 듣지도 않으면서 음소거해놓코 하루종일 돌리는게 그게 가수와 노래의 인기의 척도야???ㅋㅋㅋ 참 재밌는 세상이다. 사재기나 스트리밍이나 별반 다를거 없다.",1
박경이 정신이 나가지 않은 이상 아무런 근거도 없이 깠을거라 생각하지 않음. 본인도 연예계 생활하는데 실명까지 거론했다는 건 뭔가 들은 얘기가 있으니 그랬겠지 이 참에 싹 다 조사하는 것도 나쁘지 않을 듯,1
그럼 이제 근거를 댈 차례군. 근거없이 심증만으로 까는건 법적으로 문제가 있다는 건 중딩만되도 알텐데. 근거가 없다면 법적으로 책임지면 되는거고.,1
정상적인 애는 아니지,1
너무 마음 아프다.. 얼마나 괴로웠으면 얼마나 외로웠으면..,1
ㅠㅠ 속상하다.... 이쁜애들이 왜 이렇게 살기힘드냐ㅜㅜ,1
정말 마음이 아프지만 카라 멤버들도 배윤정씨도 힘내시길,1
"이런 일 생길때만, 슬픈 척, 추모하는 거 남들 보여주기 식으로 하지 말고, 우리 주변부터 챙깁시다. 연예인 자살만 하면, 그럴 때만 등장해서 허세 부리고 감성팔이 하면서 뭐라도 된 것 처럼, 보여주기식 추모하는 것들 있던데.. 그게 더 극혐.",1
배윤정씨도 힘드시겠네... 난 상관도 없는 사람인데 너무 안타깝고 슬픈데요... 제발 평안해요 구하라....,1
수준낮네 이번엔 이 남자도 죽이게?,1
님도 인신공격하는데 악플러임 똑같은 인간,1
저남자는 재판중에도 미용실 차려서 잘먹고잘살든데,1
먹고 살자고 일하는건데 그럼 굶어 죽냐??? 악플달 시간에 일이나 해라.,1
각도기 잘못재노 고소ㅅㄱ,1
악플들달지마세요. 이분또한 누군가의만남도헤어짐도 살아가는 과정의 일부이고 결과는안좋았다지만 누가 잘못했다고 그어떤누구도타인의 인생에 잣대를 댈수는 없습니다.안따까운 일이 벌어졌지만 지금에와서달라질게 없지않습니까...,1
지금 이 댓글도 결국 똑같이 악플아닌가? 인신공격 수준...,1
위에 부처들납셨네 ㅋㅋㅋㅋㅋ대한민국 잘 돌아간다 나쁜짓한사람 쉴드도쳐주고,1
악플다는 너도 똑같은 수준임,1
